title,content,excerpt,status,type,expires,code,printable_url,destination_url,store,category,date,exclusive,author,store_name,store_slug,store_description,store_parent,store_url,store_aff_url,store_heading,store_is_featured,store_extra_info,store_image,category_name,category_slug,category_description,category_parent,category_icon,category_cat_image
5% e sem validade /  Somente na primeira compra.,,,,Cupom,-,QUERODESCONTO,,http://tracking.redsectkr.com/aff_c?offer_id=368&aff_id=40927&url_id=9855,Joia Lulean,,,,,Joia Lulean,,,,,,,,,,,,,,,
15% OFF em todo o site,,,,Cupom,12/1/2016,WAFFI2016,,http://tracking.mailsectkr.com/aff_c?offer_id=664&aff_id=40927&url_id=9467,Leboh,,,,,Leboh,,,,,,,,,,,,,,,
15 % de Desconto em todo o site.,,,,Cupom,12/1/2016,WAFFI2016,,http://tracking.rtkrsecure.com/aff_c?offer_id=398&aff_id=40927&url_id=9465,Maria Valentina,,,,,Maria Valentina,,,,,,,,,,,,,,,
15% (desconto n„o acumulativo).,,,,Cupom,12/31/2016,WAFFI2016,,http://tracking.rtkrsecure.com/aff_c?offer_id=384&aff_id=40927&url_id=9463,Morena Rosa,,,,,Morena Rosa,,,,,,,,,,,,,,,
Norton Security por R$95.20,,,,Cupom,-,NortonSecurityBR,,http://tracking.rtkrsecure.com/aff_c?offer_id=328&aff_id=40927&url_id=2008,Norton by Symantec,,,,,Norton by Symantec,,,,,,,,,,,,,,,
15% de off em todo o site (Ò cumulativo c/ outras promos),,,,Cupom,10/16/2016,DESCONTO-15,,http://tracking.rtkrsecure.com/aff_c?offer_id=921&aff_id=40927&file_id=25837&url,O Botic·rio,,,,,O Botic·rio,,,,,,,,,,,,,,,
5% off em kits selecionados,,,,Cupom,10/16/2016,KITS-5,,http://tracking.rtkrsecure.com/aff_c?offer_id=921&aff_id=40927&file_id=25839&url=http%3A%2F%2Fwww.boticario.com.br%2Fbusca%2F%3Ffq%3DH%3A298%26utm_source%3Dweach%26utm_medium%3Daf-linktexto%26utm_campaign%3Dkits5off%26utm_term%3D%7Baffiliate_id%7D,O Botic·rio,,,,,O Botic·rio,,,,,,,,,,,,,,,
25% off nos produtos desta vitrine,,,,Cupom,10/16/2016,DESCONTO-25,,http://tracking.rtkrsecure.com/aff_c?offer_id=921&aff_id=40927&file_id=25841&url=http%3A%2F%2Fwww.boticario.com.br%2Fbusca%2F%3Ffq%3DH%3A296%26utm_source%3Dweach%26utm_medium%3Daf-linktexto%26utm_campaign%3Ddesconto25off%26utm_term%3D%7Baffiliate_id%7,O Botic·rio,,,,,O Botic·rio,,,,,,,,,,,,,,,
20% off em produtos desta vitrine,,,,Cupom,10/16/2016,DESCONTO-20,,http://tracking.rtkrsecure.com/aff_c?offer_id=921&aff_id=40927&file_id=25843&url=http%3A%2F%2Fwww.boticario.com.br%2Fbusca%2F%3Ffq%3DH%3A238%26utm_source%3Dweach%26utm_medium%3Daf-linktexto%26utm_campaign%3Ddesconto20off%26utm_term%3D%7Baffiliate_id%7D,O Botic·rio,,,,,O Botic·rio,,,,,,,,,,,,,,,
Desconto progressivo em pincÈis (Ò cumulativo c/ outras promos),,,,Cupom,10/18/2016,COMPREGANHE,,http://tracking.rtkrsecure.com/aff_c?offer_id=42&aff_id=40927&file_id=25637&url=http%3A%2F%2Fwww.quemdisseberenice.com.br%2F%3Futm_source%3Dweach%26utm_medium%3Daf-cupom%26utm_campaign%3Ddesconto-progressivo-pinceis%26utm_term%3D%7Baffiliate_id%7D,"Quem Disse, Berenice?",,,,,"Quem Disse, Berenice?",,,,,,,,,,,,,,,
Ganhe $20 nas compras acima de $100 (Ò cumulativo c/ outras promos),,,,Cupom,10/18/2016,COMPREGANHE,,http://tracking.rtkrsecure.com/aff_c?offer_id=42&aff_id=40927&file_id=25639&url=http%3A%2F%2Fwww.quemdisseberenice.com.br%2F%3Futm_source%3Dweach%26utm_medium%3Daf-cupom%26utm_campaign%3D20-acima-de-100%26utm_term%3D%7Baffiliate_id%7D,"Quem Disse, Berenice?",,,,,"Quem Disse, Berenice?",,,,,,,,,,,,,,,
Leve 4 itens de boca e pague 3 (Ò cumulativo c/ outras promos),,,,Cupom,10/18/2016,COMPREGANHE,,http://tracking.rtkrsecure.com/aff_c?offer_id=42&aff_id=40927&file_id=25641&url=http%3A%2F%2Fwww.quemdisseberenice.com.br%2F%3Futm_source%3Dweach%26utm_medium%3Daf-cupom%26utm_campaign%3Dleve-4-pague-3-boca%26utm_term%3D%7Baffiliate_id%7D,"Quem Disse, Berenice?",,,,,"Quem Disse, Berenice?",,,,,,,,,,,,,,,
10 % desconto,,,,Cupom,-,10DESCONTO,,http://tracking.rtkrsecure.com/aff_c?offer_id=1087&aff_id=40927&url_id=10519,RelÛgios Condor,,,,,RelÛgios Condor,,,,,,,,,,,,,,,
"10% em compras acima de R$100,00",,,,Cupom,10/31/2016,weach10,,http://tracking.rtkrsecure.com/aff_c?offer_id=1191&aff_id=40927&file_id=25847,Scala,,,,,Scala,,,,,,,,,,,,,,,
10 % desconto,,,,Cupom,-,10DESCONTO,,http://tracking.rtkrsecure.com/aff_c?offer_id=1081&aff_id=40927&url_id=10513,Time Center,,,,,Time Center,,,,,,,,,,,,,,,
10 % de Desconto. ,,,,Cupom,-,TIMEXSTR10,,http://tracking.rtkrsecure.com/aff_c?offer_id=1075&aff_id=40927&url_id=9529,Timex,,,,,Timex,,,,,,,,,,,,,,,
10% Cupom Moda,,,,Cupom,2017, MODA10,,http://tracking.rtkrsecure.com/aff_c?offer_id=1003&aff_id=40927&url_id=9225,TNG,,,,,TNG,,,,,,,,,,,,,,,
"10% em compras acima de R$100,00",,,,Cupom,10/31/2016,weach10,,http://tracking.rtkrsecure.com/aff_c?offer_id=1189&aff_id=40927&file_id=25849,Trifil,,,,,Trifil,,,,,,,,,,,,,,,
15 % OFF,,,,Cupom,12/31/2016,WEADESC15,,http://tracking.rtkrsecure.com/aff_c?offer_id=1105&aff_id=40927&file_id=24441&url=http%3A%2F%2Fwww.zinco.com.br%2F%3Futm_source%3Dweach%26utm_medium%3Dcupom%26utm_campaign%3D29-04ZincoCupom15,Zinco,,,,,Zinco,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
